,Season Year,Week,Team Name,Team City,Player,Player Jersey,Position,Injury Status,Injury Status Date,Practice Status,Injury Type
1521,2023.0,8.0,Dolphins,Miami,Tyreek Hill,10.0,WR,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Hip
1522,2023.0,8.0,Dolphins,Miami,Jevon Holland,8.0,SAF,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Concussion
1523,2023.0,8.0,Dolphins,Miami,Alec Ingold,30.0,FB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Foot
1524,2023.0,8.0,Dolphins,Miami,Raheem Mostert,31.0,RB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Ankle
1525,2023.0,8.0,Dolphins,Miami,River Cracraft,85.0,WR,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Shoulder
1526,2023.0,8.0,Dolphins,Miami,Xavien Howard,25.0,CB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Groin
1527,2023.0,8.0,Dolphins,Miami,Kader Kohou,4.0,CB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Neck
1528,2023.0,8.0,Dolphins,Miami,Braxton Berrios,0.0,WR,Questionable,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Personal
1529,2023.0,8.0,Dolphins,Miami,Nik Needham,40.0,CB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Achilles
1530,2023.0,8.0,Dolphins,Miami,Jalen Ramsey,5.0,CB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Knee
1531,2023.0,8.0,Dolphins,Miami,Cam Smith,24.0,CB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Foot
1532,2023.0,8.0,Giants,New York,Adoree' Jackson,22.0,CB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Neck
1533,2023.0,8.0,Giants,New York,Daniel Jones,8.0,QB,Out,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Neck
1534,2023.0,8.0,Giants,New York,Evan Neal,73.0,T,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Ankle
1535,2023.0,8.0,Giants,New York,John Michael Schmitz Jr.,61.0,C,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Shoulder
1536,2023.0,8.0,Giants,New York,Kayvon Thibodeaux,5.0,OLB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Knee
1537,2023.0,8.0,Giants,New York,Andrew Thomas,78.0,T,Doubtful,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Hamstring
1538,2023.0,8.0,Giants,New York,Darren Waller,12.0,TE,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Hamstring
1539,2023.0,8.0,Giants,New York,Wan'Dale Robinson,17.0,WR,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Knee
1540,2023.0,8.0,Giants,New York,Gary Brightwell,23.0,RB,Out,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Hamstring
1541,2023.0,8.0,Giants,New York,Dexter Lawrence II,97.0,DL,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,NIR - Rest
1542,2023.0,8.0,Giants,New York,Leonard Williams,99.0,DL,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,NIR - Rest
1543,2023.0,8.0,Giants,New York,Saquon Barkley,26.0,RB,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Elbow
1544,2023.0,8.0,Giants,New York,Graham Gano,9.0,K,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Knee
1545,2023.0,8.0,Broncos,Denver,Dwayne Washington,39.0,RB,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Knee
1546,2023.0,8.0,Broncos,Denver,Justin Simmons,31.0,SAF,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Hip
1547,2023.0,8.0,Broncos,Denver,Baron Browning,56.0,OLB,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Wrist
1548,2023.0,8.0,Broncos,Denver,Garett Bolles,72.0,T,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Hip
1549,2023.0,8.0,Broncos,Denver,Brandon Johnson,89.0,WR,Questionable,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Hamstring
1550,2023.0,8.0,Jaguars,Jacksonville,Gregory Junior,34.0,CB,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Hamstring
1551,2023.0,8.0,Jaguars,Jacksonville,Trevor Lawrence,16.0,QB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Knee
1552,2023.0,8.0,Jaguars,Jacksonville,Walker Little,72.0,OL,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Knee
1553,2023.0,8.0,Jaguars,Jacksonville,Brandon Scherff,68.0,OL,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Ankle
1554,2023.0,8.0,Jaguars,Jacksonville,Tyson Campbell,32.0,CB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Hamstring
1555,2023.0,8.0,Jaguars,Jacksonville,Andre Cisco,5.0,SAF,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Hamstring
1556,2023.0,8.0,Jaguars,Jacksonville,DaVon Hamilton,52.0,DT,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Back
1557,2023.0,8.0,Jaguars,Jacksonville,Zay Jones,7.0,WR,Out,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Knee
1558,2023.0,8.0,Eagles,Philadelphia,Bradley Roby,33.0,CB,Out,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Shoulder
1559,2023.0,8.0,Eagles,Philadelphia,Jordan Davis,90.0,DT,Questionable,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Hamstring
1560,2023.0,8.0,Eagles,Philadelphia,Milton Williams,93.0,DT,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Heel
1561,2023.0,8.0,Eagles,Philadelphia,Zach Cunningham,52.0,LB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Ankle
1562,2023.0,8.0,Eagles,Philadelphia,Reed Blankenship,32.0,SAF,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Ribs
1563,2023.0,8.0,Eagles,Philadelphia,James Bradberry IV,24.0,CB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Ankle
1564,2023.0,8.0,Chiefs,Kansas City,Patrick Mahomes,15.0,QB,Questionable,2023-10-29T00:00:00+00:00,Limited Participation In Practice,Illness
1565,2023.0,8.0,Chiefs,Kansas City,Nick Bolton,32.0,LB,Out,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Wrist
1566,2023.0,8.0,Chiefs,Kansas City,Mike Edwards,21.0,SAF,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Elbow
1567,2023.0,8.0,Chiefs,Kansas City,Jerick McKinnon,1.0,RB,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Groin
1568,2023.0,8.0,Chiefs,Kansas City,Justin Watson,84.0,WR,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Elbow
1569,2023.0,8.0,Chiefs,Kansas City,Harrison Butker,7.0,K,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Illness
1570,2023.0,8.0,Vikings,Minnesota,Kene Nwangwu,26.0,RB,Out,2023-10-28T00:00:00+00:00,Did Not Participate In Practice,Illness
1571,2023.0,8.0,Vikings,Minnesota,Brian Asamoah II,33.0,LB,Out,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Ankle
1572,2023.0,8.0,Vikings,Minnesota,Ezra Cleveland,72.0,G,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Foot
1573,2023.0,8.0,Vikings,Minnesota,T.J. Hockenson,87.0,TE,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Foot
1574,2023.0,8.0,Vikings,Minnesota,Jalen Nailor,83.0,WR,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Hamstring
1575,2023.0,8.0,Buccaneers,Tampa Bay,Kaevon Merriweather,26.0,SAF,Out,2023-10-25T00:00:00+00:00,Did Not Participate In Practice,Ankle
1576,2023.0,8.0,Buccaneers,Tampa Bay,Baker Mayfield,6.0,QB,Questionable,2023-10-25T00:00:00+00:00,Full Participation In Practice,Knee
1577,2023.0,8.0,Buccaneers,Tampa Bay,Vita Vea,50.0,DL,Questionable,2023-10-25T00:00:00+00:00,Did Not Participate In Practice,Groin
1578,2023.0,8.0,Buccaneers,Tampa Bay,Chase Edmonds,22.0,RB,Questionable,2023-10-23T00:00:00+00:00,Full Participation In Practice,Knee
1579,2023.0,8.0,Buccaneers,Tampa Bay,Matt Feiler,71.0,OL,Out,2023-10-25T00:00:00+00:00,Did Not Participate In Practice,Knee
1580,2023.0,8.0,Buccaneers,Tampa Bay,Chris Godwin,14.0,WR,Questionable,2023-10-25T00:00:00+00:00,Full Participation In Practice,Neck
1581,2023.0,8.0,Chargers,Los Angeles,Austin Ekeler,30.0,RB,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Ankle
1582,2023.0,8.0,Chargers,Los Angeles,Gerald Everett,7.0,TE,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Hip
1583,2023.0,8.0,Chargers,Los Angeles,Alohi Gilman,32.0,SAF,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Heel
1584,2023.0,8.0,Chargers,Los Angeles,Keenan Allen,13.0,WR,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Back
1585,2023.0,8.0,Chargers,Los Angeles,Jalen Guyton,15.0,WR,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Knee
1586,2023.0,8.0,Chargers,Los Angeles,Justin Herbert,10.0,QB,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Finger
1587,2023.0,8.0,Chargers,Los Angeles,Sebastian Joseph-Day,51.0,DL,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Knee
1588,2023.0,8.0,Chargers,Los Angeles,Deane Leonard,33.0,DB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Hamstring
1589,2023.0,8.0,Chargers,Los Angeles,Khalil Mack,52.0,OLB,Questionable,2023-10-25T00:00:00+00:00,Did Not Participate In Practice,NIR - Rest
1590,2023.0,8.0,Chargers,Los Angeles,Amen Ogbongbemiga,57.0,LB,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Groin
1591,2023.0,8.0,Chargers,Los Angeles,Otito Ogbonnia,93.0,DT,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Knee
1592,2023.0,8.0,Chargers,Los Angeles,Joshua Palmer,5.0,WR,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Knee
1593,2023.0,8.0,Chargers,Los Angeles,Trey Pipkins III,79.0,T,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Ankle
1594,2023.0,8.0,Chargers,Los Angeles,Rashawn Slater,70.0,T,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Shoulder
1595,2023.0,8.0,Lions,Detroit,Amon-Ra St. Brown,14.0,WR,Questionable,2023-10-29T00:00:00+00:00,Full Participation In Practice,Illness
1596,2023.0,8.0,Lions,Detroit,Jonah Jackson,73.0,G,Out,2023-10-28T00:00:00+00:00,Did Not Participate In Practice,Ankle
1597,2023.0,8.0,Lions,Detroit,Benito Jones,94.0,DL,Questionable,2023-10-28T00:00:00+00:00,Full Participation In Practice,Ankle
1598,2023.0,8.0,Lions,Detroit,David Montgomery,5.0,RB,Out,2023-10-28T00:00:00+00:00,Did Not Participate In Practice,Ribs
1599,2023.0,8.0,Lions,Detroit,Frank Ragnow,77.0,C,Doubtful,2023-10-28T00:00:00+00:00,Did Not Participate In Practice,Toe
1600,2023.0,8.0,Lions,Detroit,Malcolm Rodriguez,44.0,LB,Questionable,2023-10-28T00:00:00+00:00,Limited Participation In Practice,Ankle
1601,2023.0,8.0,Lions,Detroit,Halapoulivaati Vaitai,72.0,G,Questionable,2023-10-28T00:00:00+00:00,Limited Participation In Practice,Back
1602,2023.0,8.0,Lions,Detroit,Jerry Jacobs,23.0,CB,Questionable,2023-10-28T00:00:00+00:00,Full Participation In Practice,Knee
1603,2023.0,8.0,Lions,Detroit,Josh Paschal,93.0,DL,Questionable,2023-10-28T00:00:00+00:00,Did Not Participate In Practice,Knee
1604,2023.0,8.0,Falcons,Atlanta,Tae Davis,50.0,LB,Out,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Concussion
1605,2023.0,8.0,Falcons,Atlanta,Calais Campbell,93.0,DL,Out,2023-10-27T00:00:00+00:00,Unknown,NIR - Rest
1606,2023.0,8.0,Falcons,Atlanta,Cordarrelle Patterson,84.0,RB,Out,2023-10-27T00:00:00+00:00,Unknown,NIR - Rest
1607,2023.0,8.0,Falcons,Atlanta,Bradley Pinion,13.0,P,Questionable,2023-10-28T00:00:00+00:00,Unknown,Illness
1608,2023.0,8.0,Falcons,Atlanta,Bud Dupree,48.0,OLB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Groin
1609,2023.0,8.0,Bills,Buffalo,Josh Allen,17.0,QB,Questionable,2023-10-23T00:00:00+00:00,Full Participation In Practice,Shoulder
1610,2023.0,8.0,Bills,Buffalo,Terrel Bernard,43.0,LB,Questionable,2023-10-23T00:00:00+00:00,Full Participation In Practice,Knee
1611,2023.0,8.0,Bills,Buffalo,Spencer Brown,79.0,T,Questionable,2023-10-23T00:00:00+00:00,Full Participation In Practice,Knee
1612,2023.0,8.0,Bills,Buffalo,Kaiir Elam,24.0,CB,Questionable,2023-10-23T00:00:00+00:00,Full Participation In Practice,Ankle
1613,2023.0,8.0,Bills,Buffalo,Dawson Knox,88.0,TE,Out,2023-10-25T00:00:00+00:00,Did Not Participate In Practice,Wrist
1614,2023.0,8.0,Bills,Buffalo,Von Miller,40.0,LB,Out,2023-10-25T00:00:00+00:00,Full Participation In Practice,NIR - Rest
1615,2023.0,8.0,Bills,Buffalo,Ed Oliver,91.0,DT,Out,2023-10-23T00:00:00+00:00,Limited Participation In Practice,Toe
1616,2023.0,8.0,Bills,Buffalo,Jordan Phillips,97.0,DT,Out,2023-10-25T00:00:00+00:00,Full Participation In Practice,Back
1617,2023.0,8.0,Bills,Buffalo,Baylon Spector,54.0,LB,Out,2023-10-25T00:00:00+00:00,Did Not Participate In Practice,Hamstring
1618,2023.0,8.0,Bills,Buffalo,Quintin Morris,85.0,TE,Out,2023-10-25T00:00:00+00:00,Did Not Participate In Practice,Ankle
1619,2023.0,8.0,Commanders,Washington,Benjamin St-Juste,25.0,CB,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Thigh
1620,2023.0,8.0,Commanders,Washington,Curtis Samuel,4.0,WR,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Foot
1621,2023.0,8.0,Commanders,Washington,Sam Cosmi,76.0,T,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Hip
1622,2023.0,8.0,Commanders,Washington,Cole Turner,85.0,TE,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Ankle
1623,2023.0,8.0,Commanders,Washington,Jonathan Allen,93.0,DT,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Knee
1624,2023.0,8.0,Commanders,Washington,Montez Sweat,90.0,DE,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Finger
1625,2023.0,8.0,Jets,New York,Randall Cobb,18.0,WR,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Shoulder
1626,2023.0,8.0,Jets,New York,Joe Tippmann,66.0,C,Out,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Quad
1627,2023.0,8.0,Jets,New York,Mekhi Becton,77.0,T,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Knee
1628,2023.0,8.0,Jets,New York,Michael Carter II,30.0,CB,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Hamstring
1629,2023.0,8.0,Jets,New York,Irvin Charles,19.0,WR,Doubtful,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Shoulder
1630,2023.0,8.0,Jets,New York,Micheal Clemons,72.0,DL,Doubtful,2023-10-27T00:00:00+00:00,Full Participation In Practice,Ankle
1631,2023.0,8.0,Jets,New York,Will McDonald IV,99.0,DL,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Back
1632,2023.0,8.0,Jets,New York,Brandin Echols,26.0,CB,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Hamstring
1633,2023.0,8.0,Jets,New York,Sauce Gardner,1.0,CB,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Concussion
1634,2023.0,8.0,Jets,New York,Jermaine Johnson,11.0,LB,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Foot
1635,2023.0,8.0,Jets,New York,D.J. Reed,4.0,CB,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Concussion
1636,2023.0,8.0,Panthers,Carolina,Brian Burns,0.0,OLB,Questionable,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Elbow
1637,2023.0,8.0,Panthers,Carolina,Vonn Bell,24.0,SAF,Out,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Quad
1638,2023.0,8.0,Panthers,Carolina,Laviska Shenault Jr.,5.0,WR,Out,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Ankle
1639,2023.0,8.0,Panthers,Carolina,Stephen Sullivan,84.0,TE,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Illness
1640,2023.0,8.0,Panthers,Carolina,Austin Corbett,63.0,G,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Knee
1641,2023.0,8.0,Panthers,Carolina,Frankie Luvu,49.0,LB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Hip
1642,2023.0,8.0,Panthers,Carolina,Taylor Moton,72.0,T,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Knee
1643,2023.0,8.0,Panthers,Carolina,Xavier Woods,25.0,SAF,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Hamstring
1644,2023.0,8.0,Panthers,Carolina,Miles Sanders,6.0,RB,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Shoulder
1645,2023.0,8.0,Panthers,Carolina,Kamu Grugier-Hill,54.0,LB,Questionable,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Illness
1646,2023.0,8.0,Panthers,Carolina,Calvin Throckmorton,76.0,G,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Calf
1647,2023.0,8.0,Panthers,Carolina,Chandler Zavala,62.0,G,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Neck
1648,2023.0,8.0,Packers,Green Bay,Preston Smith,91.0,LB,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Illness
1649,2023.0,8.0,Packers,Green Bay,Jaire Alexander,23.0,CB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Back
1650,2023.0,8.0,Packers,Green Bay,Zayne Anderson,39.0,SAF,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Hamstring
1651,2023.0,8.0,Packers,Green Bay,De'Vondre Campbell,59.0,LB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Ankle
1652,2023.0,8.0,Packers,Green Bay,Elgton Jenkins,74.0,OL,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Knee
1653,2023.0,8.0,Packers,Green Bay,Aaron Jones,33.0,RB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Hamstring
1654,2023.0,8.0,Packers,Green Bay,Luke Musgrave,88.0,TE,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Ankle
1655,2023.0,8.0,Packers,Green Bay,Josh Myers,71.0,OL,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Ankle
1656,2023.0,8.0,Packers,Green Bay,Yosh Nijman,73.0,T,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Knee
1657,2023.0,8.0,Packers,Green Bay,Christian Watson,9.0,WR,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Knee
1658,2023.0,8.0,Packers,Green Bay,Devonte Wyatt,95.0,DL,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Knee
1659,2023.0,8.0,Steelers,Pittsburgh,Diontae Johnson,18.0,WR,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Hamstring
1660,2023.0,8.0,Steelers,Pittsburgh,Patrick Peterson,20.0,CB,Questionable,2023-10-25T00:00:00+00:00,Limited Participation In Practice,NIR - Rest
1661,2023.0,8.0,Steelers,Pittsburgh,Cameron Heyward,97.0,DT,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Groin
1662,2023.0,8.0,Steelers,Pittsburgh,Anthony McFarland Jr.,26.0,RB,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Knee
1663,2023.0,8.0,Steelers,Pittsburgh,Levi Wallace,29.0,CB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Foot
1664,2023.0,8.0,Steelers,Pittsburgh,Larry Ogunjobi,99.0,DT,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Shoulder
1665,2023.0,8.0,Steelers,Pittsburgh,Cole Holcomb,55.0,LB,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Ankle
1666,2023.0,8.0,Steelers,Pittsburgh,Joey Porter Jr.,24.0,CB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Calf
1667,2023.0,8.0,Steelers,Pittsburgh,Nate Herbig,71.0,G,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Illness
1668,2023.0,8.0,Steelers,Pittsburgh,Isaac Seumalo,73.0,G,Questionable,2023-10-25T00:00:00+00:00,Did Not Participate In Practice,NIR - Rest
1669,2023.0,8.0,Steelers,Pittsburgh,James Pierre,42.0,CB,Questionable,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Ankle
1670,2023.0,8.0,Steelers,Pittsburgh,T.J. Watt,90.0,LB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Heel
1671,2023.0,8.0,Seahawks,Seattle,Jamal Adams,33.0,SS,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Rest
1672,2023.0,8.0,Seahawks,Seattle,Jordyn Brooks,56.0,LB,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Calf
1673,2023.0,8.0,Seahawks,Seattle,Evan Brown,63.0,C,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Hip
1674,2023.0,8.0,Seahawks,Seattle,Zach Charbonnet,26.0,RB,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Hamstring
1675,2023.0,8.0,Seahawks,Seattle,Noah Fant,87.0,TE,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Toe
1676,2023.0,8.0,Seahawks,Seattle,Austin Faoliu,64.0,NT,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Knee
1677,2023.0,8.0,Seahawks,Seattle,Dee Eskridge,1.0,WR,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Knee
1678,2023.0,8.0,Seahawks,Seattle,Phil Haynes,60.0,G,Doubtful,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Calf
1679,2023.0,8.0,Seahawks,Seattle,Damien Lewis,68.0,G,Doubtful,2023-10-27T00:00:00+00:00,Full Participation In Practice,Ankle
1680,2023.0,8.0,Seahawks,Seattle,Tyler Lockett,16.0,WR,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Hamstring
1681,2023.0,8.0,Seahawks,Seattle,Kenny McIntosh,25.0,RB,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Knee
1682,2023.0,8.0,Seahawks,Seattle,Bobby Wagner,54.0,LB,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Ankle
1683,2023.0,8.0,Seahawks,Seattle,Kenneth Walker III,9.0,RB,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Calf
1684,2023.0,8.0,Saints,New Orleans,James Hurst,74.0,OL,Out,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Ankle
1685,2023.0,8.0,Saints,New Orleans,Juwan Johnson,83.0,TE,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Calf
1686,2023.0,8.0,Saints,New Orleans,J.T. Gray,48.0,DB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Hamstring
1687,2023.0,8.0,Saints,New Orleans,Landon Young,67.0,T,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Hip
1688,2023.0,8.0,Saints,New Orleans,Ryan Ramczyk,71.0,T,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Concussion
1689,2023.0,8.0,Saints,New Orleans,Demario Davis,56.0,LB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Knee
1690,2023.0,8.0,Saints,New Orleans,Tyrann Mathieu,32.0,SAF,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Foot
1691,2023.0,8.0,Saints,New Orleans,Jimmy Graham,80.0,TE,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Illness
1692,2023.0,8.0,Saints,New Orleans,Marcus Maye,6.0,SAF,Questionable,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Hamstring
1693,2023.0,8.0,Saints,New Orleans,Michael Thomas,13.0,WR,Questionable,2023-10-28T00:00:00+00:00,Did Not Participate In Practice,Illness
1694,2023.0,8.0,Saints,New Orleans,Taysom Hill,7.0,QB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Chest
1695,2023.0,8.0,Saints,New Orleans,Alontae Taylor,1.0,CB,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Hip
1696,2023.0,8.0,Saints,New Orleans,Max Garcia,73.0,G,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Illness
1697,2023.0,8.0,Saints,New Orleans,Andrus Peat,75.0,OL,Questionable,2023-10-27T00:00:00+00:00,Limited Participation In Practice,Ankle
1698,2023.0,8.0,Ravens,Baltimore,Keaton Mitchell,34.0,RB,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Hamstring
1699,2023.0,8.0,Ravens,Baltimore,Roquan Smith,0.0,LB,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Shoulder
1700,2023.0,8.0,Ravens,Baltimore,Marcus Williams,32.0,SAF,Out,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Hamstring
1701,2023.0,8.0,Ravens,Baltimore,Kevon Seymour,25.0,CB,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Ankle
1702,2023.0,8.0,Ravens,Baltimore,Odell Beckham Jr.,3.0,WR,Out,2023-10-27T00:00:00+00:00,Full Participation In Practice,Shoulder
1703,2023.0,8.0,Ravens,Baltimore,Tylan Wallace,16.0,WR,Questionable,2023-10-27T00:00:00+00:00,Full Participation In Practice,Hamstring
1704,2023.0,8.0,Ravens,Baltimore,Odafe Oweh,99.0,OLB,Questionable,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Ankle
1705,2023.0,8.0,Texans,Houston,Sheldon Rankins,98.0,DT,Out,2023-10-27T00:00:00+00:00,Did Not Participate In Practice,Knee
